code,name,brand,category,description,price_usd,price_ars
1531/00061-038,GUARDABARRO DEL. MOTOMEL SKUA 150 V6 ROJO,NSU,Repuestos / General,"GUARDABARRO DEL. MOTOMEL SKUA 150 V6 ROJO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 13.97524582148552 | precio ARS 0.0 Código interno: 1531/00061-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",13.97524582148552,0.0
1531/00020-038,GUARDABARRO DEL. SUZUKI AX100 CROMADO,NSU,Repuestos / General,"GUARDABARRO DEL. SUZUKI AX100 CROMADO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 15.11988500305481 | precio ARS 0.0 Código interno: 1531/00020-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",15.11988500305481,0.0
1531/00490-022,GUARDABARRO DEL. SUZUKI GIXXER 150 NEGRO,NSU,Repuestos / General,"GUARDABARRO DEL. SUZUKI GIXXER 150 NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 18.17441971762733 | precio ARS 0.0 Código interno: 1531/00490-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",18.17441971762733,0.0
1531/01300-152,GUARDABARRO DEL. TRACKER NEGRO CIRCUIT,,Repuestos / General,"GUARDABARRO DEL. TRACKER NEGRO CIRCUIT Categoría: Repuestos / General. precio USD 20.65956332162098 | precio ARS 0.0 Código interno: 1531/01300-152. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",20.65956332162098,0.0
1531/00525-022,GUARDABARRO DEL. YAMAHA CRYPTON NEGRO 2 PARTES,NSU,Repuestos / General,"GUARDABARRO DEL. YAMAHA CRYPTON NEGRO 2 PARTES Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 16.97699793146553 | precio ARS 0.0 Código interno: 1531/00525-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",16.97699793146553,0.0
1531/00532-022,GUARDABARRO DEL. YAMAHA CRYPTON NEGRO,NSU,Repuestos / General,"GUARDABARRO DEL. YAMAHA CRYPTON NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 12.58038319092201 | precio ARS 0.0 Código interno: 1531/00532-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",12.58038319092201,0.0
1531/00544-022,GUARDABARRO DEL. YAMAHA FZ16 AZUL,NSU,Repuestos / General,"GUARDABARRO DEL. YAMAHA FZ16 AZUL Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 13.77897855508404 | precio ARS 0.0 Código interno: 1531/00544-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",13.77897855508404,0.0
1531/00542-022,GUARDABARRO DEL. YAMAHA FZ16 BORDO,NSU,Repuestos / General,"GUARDABARRO DEL. YAMAHA FZ16 BORDO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 13.77897855508404 | precio ARS 0.0 Código interno: 1531/00542-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",13.77897855508404,0.0
1531/00540-022,GUARDABARRO DEL. YAMAHA FZ16 NEGRO,NSU,Repuestos / General,"GUARDABARRO DEL. YAMAHA FZ16 NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 12.94671968211207 | precio ARS 0.0 Código interno: 1531/00540-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",12.94671968211207,0.0
1531/00540-566,GUARDABARRO DEL. YAMAHA FZ16 NEGRO,VC,Repuestos / General,"GUARDABARRO DEL. YAMAHA FZ16 NEGRO Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 15096.029454 Código interno: 1531/00540-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,15096.029454
1531/00601-022,GUARDABARRO DEL. YAMAHA YBR 125 AZUL,NSU,Repuestos / General,"GUARDABARRO DEL. YAMAHA YBR 125 AZUL Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 16.28631044345369 | precio ARS 0.0 Código interno: 1531/00601-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",16.28631044345369,0.0
1531/00604-022,GUARDABARRO DEL. YAMAHA YBR 125 GRIS,NSU,Repuestos / General,"GUARDABARRO DEL. YAMAHA YBR 125 GRIS Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 16.33463324776944 | precio ARS 0.0 Código interno: 1531/00604-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",16.33463324776944,0.0
1531/00610-022,GUARDABARRO DEL. YAMAHA YBR 125 MOD.2012 NEGRO,NSU,Repuestos / General,"GUARDABARRO DEL. YAMAHA YBR 125 MOD.2012 NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 15.98414996820328 | precio ARS 0.0 Código interno: 1531/00610-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",15.98414996820328,0.0
1531/00605-022,GUARDABARRO DEL. YAMAHA YBR 125 NEGRO,NSU,Repuestos / General,"GUARDABARRO DEL. YAMAHA YBR 125 NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 16.90393689817083 | precio ARS 0.0 Código interno: 1531/00605-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",16.90393689817083,0.0
1531/00550-566,GUARDABARRO DEL. YAMAHA YBR 125 NEGRO,VC,Repuestos / General,"GUARDABARRO DEL. YAMAHA YBR 125 NEGRO Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 12930.429897 Código interno: 1531/00550-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,12930.429897
1531/00607-022,GUARDABARRO DEL. YAMAHA YBR 125 ROJO,NSU,Repuestos / General,"GUARDABARRO DEL. YAMAHA YBR 125 ROJO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 18.92443624181574 | precio ARS 0.0 Código interno: 1531/00607-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",18.92443624181574,0.0
1531/00620-038,GUARDABARRO DEL. YAMAHA YBR 125 Z NEGRO,NSU,Repuestos / General,"GUARDABARRO DEL. YAMAHA YBR 125 Z NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 14.03599639822552 | precio ARS 0.0 Código interno: 1531/00620-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",14.03599639822552,0.0
1531/00039-566,GUARDABARRO DEL. ZANELLA BUSSINES/CG TODAY,VC,Repuestos / General,"GUARDABARRO DEL. ZANELLA BUSSINES/CG TODAY Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 4822.346826000001 Código interno: 1531/00039-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,4822.346826000001
1531/00510-022,GUARDABARRO DEL. ZANELLA CUSTOM 150 NEGRO,NSU,Repuestos / General,"GUARDABARRO DEL. ZANELLA CUSTOM 150 NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 11.737236441154 | precio ARS 0.0 Código interno: 1531/00510-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",11.737236441154,0.0
1531/00153-022,GUARDABARRO DEL. ZANELLA RX 150 GRIS,NSU,Repuestos / General,"GUARDABARRO DEL. ZANELLA RX 150 GRIS Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 14.77417219053688 | precio ARS 0.0 Código interno: 1531/00153-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",14.77417219053688,0.0
1531/00155-022,GUARDABARRO DEL. ZANELLA RX 150 NEGRO,NSU,Repuestos / General,"GUARDABARRO DEL. ZANELLA RX 150 NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 9.099058380936528 | precio ARS 0.0 Código interno: 1531/00155-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",9.099058380936528,0.0
1531/00155-566,GUARDABARRO DEL. ZANELLA RX 150 NEGRO,VC,Repuestos / General,"GUARDABARRO DEL. ZANELLA RX 150 NEGRO Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 11221.380522 Código interno: 1531/00155-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,11221.380522
1531/00160-022,GUARDABARRO DEL. ZANELLA RX 150 NEW NEGRO,NSU,Repuestos / General,"GUARDABARRO DEL. ZANELLA RX 150 NEW NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 12.94696611485802 | precio ARS 0.0 Código interno: 1531/00160-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",12.94696611485802,0.0
1531/00157-022,GUARDABARRO DEL. ZANELLA RX 150 ROJO,NSU,Repuestos / General,"GUARDABARRO DEL. ZANELLA RX 150 ROJO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 9.10121246926838 | precio ARS 0.0 Código interno: 1531/00157-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",9.10121246926838,0.0
1531/00060-566,GUARDABARRO DEL. ZANELLA SOL FIRE BLANCO,VC,Repuestos / General,"GUARDABARRO DEL. ZANELLA SOL FIRE BLANCO Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 3809.560491 Código interno: 1531/00060-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,3809.560491
1531/00080-566,GUARDABARRO DEL. ZANELLA SOL FIRE GRIS,VC,Repuestos / General,"GUARDABARRO DEL. ZANELLA SOL FIRE GRIS Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 3809.55069 Código interno: 1531/00080-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,3809.55069
1531/00110-566,GUARDABARRO DEL. ZANELLA SOL FIRE ROJO,VC,Repuestos / General,"GUARDABARRO DEL. ZANELLA SOL FIRE ROJO Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 3809.55069 Código interno: 1531/00110-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,3809.55069
1535/00007-022,GUARDABARRO INTERIOR GILERA SMASH TUNNING NEGRO,NSU,Repuestos / General,"GUARDABARRO INTERIOR GILERA SMASH TUNNING NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 14.52024438163345 | precio ARS 0.0 Código interno: 1535/00007-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",14.52024438163345,0.0
1535/00008-077,GUARDABARRO INTERIOR MOTOMEL FUSION,NSU,Repuestos / General,"GUARDABARRO INTERIOR MOTOMEL FUSION Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.259861772632996 | precio ARS 0.0 Código interno: 1535/00008-077. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.259861772632996,0.0
1535/01006-152,GUARDABARRO TRAS. ADAPTABLE AMARILLO CIRCUIT,,Repuestos / General,"GUARDABARRO TRAS. ADAPTABLE AMARILLO CIRCUIT Categoría: Repuestos / General. precio USD 26.01145340700636 | precio ARS 0.0 Código interno: 1535/01006-152. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",26.01145340700636,0.0
1535/01002-152,GUARDABARRO TRAS. ADAPTABLE AZUL CIRCUIT,,Repuestos / General,"GUARDABARRO TRAS. ADAPTABLE AZUL CIRCUIT Categoría: Repuestos / General. precio USD 26.01145340700636 | precio ARS 0.0 Código interno: 1535/01002-152. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",26.01145340700636,0.0
1535/01005-152,GUARDABARRO TRAS. ADAPTABLE BLANCO CIRCUIT,,Repuestos / General,"GUARDABARRO TRAS. ADAPTABLE BLANCO CIRCUIT Categoría: Repuestos / General. precio USD 26.01145340700636 | precio ARS 0.0 Código interno: 1535/01005-152. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",26.01145340700636,0.0
1535/01007-152,GUARDABARRO TRAS. ADAPTABLE NARANJA CIRCUIT,,Repuestos / General,"GUARDABARRO TRAS. ADAPTABLE NARANJA CIRCUIT Categoría: Repuestos / General. precio USD 26.01145340700636 | precio ARS 0.0 Código interno: 1535/01007-152. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",26.01145340700636,0.0
1535/01000-152,GUARDABARRO TRAS. ADAPTABLE NEGRO CIRCUIT,,Repuestos / General,"GUARDABARRO TRAS. ADAPTABLE NEGRO CIRCUIT Categoría: Repuestos / General. precio USD 26.01145340700636 | precio ARS 0.0 Código interno: 1535/01000-152. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",26.01145340700636,0.0
1535/01001-152,GUARDABARRO TRAS. ADAPTABLE ROJO CIRCUIT,,Repuestos / General,"GUARDABARRO TRAS. ADAPTABLE ROJO CIRCUIT Categoría: Repuestos / General. precio USD 26.01145340700636 | precio ARS 0.0 Código interno: 1535/01001-152. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",26.01145340700636,0.0
1535/01008-152,GUARDABARRO TRAS. ADAPTABLE VERDE CIRCUIT,,Repuestos / General,"GUARDABARRO TRAS. ADAPTABLE VERDE CIRCUIT Categoría: Repuestos / General. precio USD 26.01145340700636 | precio ARS 0.0 Código interno: 1535/01008-152. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",26.01145340700636,0.0
1535/00003-022,GUARDABARRO TRAS. APPIA BERACA,NSU,Repuestos / General,"GUARDABARRO TRAS. APPIA BERACA Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 22.98956555994959 | precio ARS 0.0 Código interno: 1535/00003-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",22.98956555994959,0.0
1535/00004-022,GUARDABARRO TRAS. BETA TR200/MOTARD 200/250 15LED,NSU,Repuestos / General,"GUARDABARRO TRAS. BETA TR200/MOTARD 200/250 15LED Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 33.88084860394392 | precio ARS 0.0 Código interno: 1535/00004-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",33.88084860394392,0.0
1535/00052-022,GUARDABARRO TRAS. GILERA REVOLUTION NEGRO,NSU,Repuestos / General,"GUARDABARRO TRAS. GILERA REVOLUTION NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 13.28599940774028 | precio ARS 0.0 Código interno: 1535/00052-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",13.28599940774028,0.0
1535/00015-022,GUARDABARRO TRAS. GILERA SMASH 2025 .NEG/NEG,NSU,Repuestos / General,"GUARDABARRO TRAS. GILERA SMASH 2025 .NEG/NEG Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 13.96123601741503 | precio ARS 0.0 Código interno: 1535/00015-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",13.96123601741503,0.0
1535/00015-566,GUARDABARRO TRAS. GILERA SMASH 2025 .NEG/NEG,VC,Repuestos / General,"GUARDABARRO TRAS. GILERA SMASH 2025 .NEG/NEG Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 9617.456673 Código interno: 1535/00015-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,9617.456673
1535/00028-022,GUARDABARRO TRAS. GILERA SMASH NEGRO,NSU,Repuestos / General,"GUARDABARRO TRAS. GILERA SMASH NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.690584686492185 | precio ARS 0.0 Código interno: 1535/00028-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.690584686492185,0.0
1535/00026-057,GUARDABARRO TRAS. HERO PUCH ROJA C/SOP. REGENT,,Repuestos / General,"GUARDABARRO TRAS. HERO PUCH ROJA C/SOP. REGENT Categoría: Repuestos / General. precio USD 12.09995041599869 | precio ARS 0.0 Código interno: 1535/00026-057. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",12.09995041599869,0.0
1535/00061-150,GUARDABARRO TRAS. HONDA BROSS 125/150 NEGRO CROMOFORTE,,Repuestos / General,"GUARDABARRO TRAS. HONDA BROSS 125/150 NEGRO CROMOFORTE Categoría: Repuestos / General. precio USD 10.86565077675 | precio ARS 0.0 Código interno: 1535/00061-150. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",10.86565077675,0.0
1535/00057-038,GUARDABARRO TRAS. HONDA CB190R,NSU,Repuestos / General,"GUARDABARRO TRAS. HONDA CB190R Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 19.15394474019613 | precio ARS 0.0 Código interno: 1535/00057-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",19.15394474019613,0.0
1535/00068-022,GUARDABARRO TRAS. HONDA CBX 250,NSU,Repuestos / General,"GUARDABARRO TRAS. HONDA CBX 250 Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 18.11756220401459 | precio ARS 0.0 Código interno: 1535/00068-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",18.11756220401459,0.0
1535/00063-150,GUARDABARRO TRAS. HONDA CG 125 200/2004 NEGRO CROMOFORTE,,Repuestos / General,"GUARDABARRO TRAS. HONDA CG 125 200/2004 NEGRO CROMOFORTE Categoría: Repuestos / General. precio USD 12.0638841548382 | precio ARS 0.0 Código interno: 1535/00063-150. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",12.0638841548382,0.0
1535/00053-022,GUARDABARRO TRAS. HONDA CG150 NEGRO,NSU,Repuestos / General,"GUARDABARRO TRAS. HONDA CG150 NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 10.46484003340788 | precio ARS 0.0 Código interno: 1535/00053-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",10.46484003340788,0.0
1535/00055-077,GUARDABARRO TRAS. HONDA DAX M/NUEVO,NSU,Repuestos / General,"GUARDABARRO TRAS. HONDA DAX M/NUEVO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 5.829673971248246 | precio ARS 0.0 Código interno: 1535/00055-077. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",5.829673971248246,0.0
1535/00027-566,GUARDABARRO TRAS. HONDA NEW WAVE,VC,Repuestos / General,"GUARDABARRO TRAS. HONDA NEW WAVE Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 5059.619235000001 Código interno: 1535/00027-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,5059.619235000001
1535/00056-022,GUARDABARRO TRAS. HONDA STORM 125,NSU,Repuestos / General,"GUARDABARRO TRAS. HONDA STORM 125 Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 8.433598650059318 | precio ARS 0.0 Código interno: 1535/00056-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",8.433598650059318,0.0
1535/00056-566,GUARDABARRO TRAS. HONDA STORM 125,VC,Repuestos / General,"GUARDABARRO TRAS. HONDA STORM 125 Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 8341.983936 Código interno: 1535/00056-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,8341.983936
1535/00062-150,GUARDABARRO TRAS. HONDA TITAN 150 NEGRO CROMOFORTE,,Repuestos / General,"GUARDABARRO TRAS. HONDA TITAN 150 NEGRO CROMOFORTE Categoría: Repuestos / General. precio USD 11.54754597592461 | precio ARS 0.0 Código interno: 1535/00062-150. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",11.54754597592461,0.0
1535/00066-038,GUARDABARRO TRAS. HONDA TITAN 2015,NSU,Repuestos / General,"GUARDABARRO TRAS. HONDA TITAN 2015 Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.731788002126009 | precio ARS 0.0 Código interno: 1535/00066-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.731788002126009,0.0
1535/00034-038,GUARDABARRO TRAS. HONDA WAVE 110S NEGRO,NSU,Repuestos / General,"GUARDABARRO TRAS. HONDA WAVE 110S NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.945665742371369 | precio ARS 0.0 Código interno: 1535/00034-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.945665742371369,0.0
1535/00034-022,GUARDABARRO TRAS. HONDA WAVE 110S NEGRO,NSU,Repuestos / General,"GUARDABARRO TRAS. HONDA WAVE 110S NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 7.949783457673361 | precio ARS 0.0 Código interno: 1535/00034-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",7.949783457673361,0.0
1535/00033-038,GUARDABARRO TRAS. HONDA WAVE 2014,NSU,Repuestos / General,"GUARDABARRO TRAS. HONDA WAVE 2014 Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 9.171759816695022 | precio ARS 0.0 Código interno: 1535/00033-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",9.171759816695022,0.0
1535/00024-022,GUARDABARRO TRAS. HONDA WAVE M/NUEVO,NSU,Repuestos / General,"GUARDABARRO TRAS. HONDA WAVE M/NUEVO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 5.717167184670639 | precio ARS 0.0 Código interno: 1535/00024-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",5.717167184670639,0.0
1535/00027-022,GUARDABARRO TRAS. HONDA WAVE M/VIEJO,NSU,Repuestos / General,"GUARDABARRO TRAS. HONDA WAVE M/VIEJO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 4.078109828288728 | precio ARS 0.0 Código interno: 1535/00027-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",4.078109828288728,0.0
1535/00075-022,GUARDABARRO TRAS. MOTOMEL FUSION,NSU,Repuestos / General,"GUARDABARRO TRAS. MOTOMEL FUSION Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 4.666401128583641 | precio ARS 0.0 Código interno: 1535/00075-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",4.666401128583641,0.0
1535/00081-038,GUARDABARRO TRAS. MOTOMEL SKUA 150 V6,NSU,Repuestos / General,"GUARDABARRO TRAS. MOTOMEL SKUA 150 V6 Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 4.404348821979045 | precio ARS 0.0 Código interno: 1535/00081-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",4.404348821979045,0.0
1535/00081-022,GUARDABARRO TRAS. MOTOMEL SKUA 150 V6,NSU,Repuestos / General,"GUARDABARRO TRAS. MOTOMEL SKUA 150 V6 Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 4.404489346822528 | precio ARS 0.0 Código interno: 1535/00081-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",4.404489346822528,0.0
1535/00082-022,GUARDABARRO TRAS. MOTOMEL SKUA,NSU,Repuestos / General,"GUARDABARRO TRAS. MOTOMEL SKUA Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 4.174401526729945 | precio ARS 0.0 Código interno: 1535/00082-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",4.174401526729945,0.0
1535/00029-038,GUARDABARRO TRAS. SUZUKI AX100,NSU,Repuestos / General,"GUARDABARRO TRAS. SUZUKI AX100 Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 5.012478900075532 | precio ARS 0.0 Código interno: 1535/00029-038. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",5.012478900075532,0.0
1535/00078-022,GUARDABARRO TRAS. SUZUKI GIXXER 150 NEGRO,NSU,Repuestos / General,"GUARDABARRO TRAS. SUZUKI GIXXER 150 NEGRO Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 20.32791093937683 | precio ARS 0.0 Código interno: 1535/00078-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",20.32791093937683,0.0
1535/00085-022,GUARDABARRO TRAS. YAMAHA CRYPTON COLIN,NSU,Repuestos / General,"GUARDABARRO TRAS. YAMAHA CRYPTON COLIN Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 5.882913002949142 | precio ARS 0.0 Código interno: 1535/00085-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",5.882913002949142,0.0
1535/00086-022,GUARDABARRO TRAS. YAMAHA CRYPTON M/N,NSU,Repuestos / General,"GUARDABARRO TRAS. YAMAHA CRYPTON M/N Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 11.19299114000001 | precio ARS 0.0 Código interno: 1535/00086-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",11.19299114000001,0.0
1535/00087-022,GUARDABARRO TRAS. YAMAHA FZ16 INF.C/CUBRECADENAS,NSU,Repuestos / General,"GUARDABARRO TRAS. YAMAHA FZ16 INF.C/CUBRECADENAS Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 11.73694857809257 | precio ARS 0.0 Código interno: 1535/00087-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",11.73694857809257,0.0
1535/00087-566,GUARDABARRO TRAS. YAMAHA FZ16 INF.C/CUBRECADENAS,VC,Repuestos / General,"GUARDABARRO TRAS. YAMAHA FZ16 INF.C/CUBRECADENAS Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 8457.38091 Código interno: 1535/00087-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,8457.38091
1535/00084-022,GUARDABARRO TRAS. YAMAHA FZ16 PORTAPATENTE,NSU,Repuestos / General,"GUARDABARRO TRAS. YAMAHA FZ16 PORTAPATENTE Marca/fabricante: NSU. Categoría: Repuestos / General. precio USD 9.68009993599806 | precio ARS 0.0 Código interno: 1535/00084-022. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",9.68009993599806,0.0
1535/00084-566,GUARDABARRO TRAS. YAMAHA FZ16 PORTAPATENTE,VC,Repuestos / General,"GUARDABARRO TRAS. YAMAHA FZ16 PORTAPATENTE Marca/fabricante: VC. Categoría: Repuestos / General. precio USD 0.0 | precio ARS 12671.693298 Código interno: 1535/00084-566. Repuesto/motoparte del catálogo Tercom, pensado para motos de uso general y modelos equivalentes.",0.0,12671.693298
