code,description,price_importado,price_nacional,categoria_nueva,marca_final,modelo_final
1664/11011-071,PISTON KIT SUZUKI DR125 0.25 57/14MM JPN/IKT/TP,45.33384253861372,0,MOTOR,SUZUKI,UNIVERSAL
1664/11013-071,PISTON KIT SUZUKI DR125 0.75 57/14MM JPN/IKT/TP,45.33384253861372,0,MOTOR,SUZUKI,UNIVERSAL
1664/11014-071,PISTON KIT SUZUKI DR125 1.00 57/14MM JPN/IKT/TP,45.33384253861372,0,MOTOR,SUZUKI,UNIVERSAL
1664/11010-071,PISTON KIT SUZUKI DR125 STD 57/14MM JPN/IKT/TP,45.33384253861372,0,MOTOR,SUZUKI,UNIVERSAL
1663/11111-022,PISTON KIT SUZUKI EN125 0.25 NSU,8.554744031437684,0,MOTOR,SUZUKI,EN125
1663/11112-022,PISTON KIT SUZUKI EN125 0.50 NSU,8.554744031437684,0,MOTOR,SUZUKI,EN125
1663/11113-022,PISTON KIT SUZUKI EN125 0.75 NSU,8.554744031437684,0,MOTOR,SUZUKI,EN125
1663/11114-022,PISTON KIT SUZUKI EN125 1.00 NSU,8.554744031437684,0,MOTOR,SUZUKI,EN125
1663/11110-022,PISTON KIT SUZUKI EN125 STD PISTON 57 PERNO 14 NSU,8.554744031437684,0,MOTOR,SUZUKI,EN125
1664/00301-071,"PISTON KIT SUZUKI FD/FX/SJ 110CC. 0.25 53,5/14MM JPN/IKT/TP",59.3495781587005,0,MOTOR,SUZUKI,UNIVERSAL
1664/00302-071,"PISTON KIT SUZUKI FD/FX/SJ 110CC. 0.50 53,5/14MM JPN/IKT/TP",59.3495781587005,0,MOTOR,SUZUKI,50
1664/00303-071,"PISTON KIT SUZUKI FD/FX/SJ 110CC. 0.75 53,5/14MM JPN/IKT/TP",59.3495781587005,0,MOTOR,SUZUKI,UNIVERSAL
1664/00304-071,"PISTON KIT SUZUKI FD/FX/SJ 110CC. 1.00 53,5/14MM JPN/IKT/TP",59.3495781587005,0,MOTOR,SUZUKI,UNIVERSAL
1664/00300-071,"PISTON KIT SUZUKI FD/FX/SJ 110CC. STD 53,5/14MM JPN/IKT/TP",51.60832883365259,0,MOTOR,SUZUKI,UNIVERSAL
1661/21001-020,PISTON KIT YAMAHA AXIS 90  0.25  TW.,11.09567401371024,0,MOTOR,YAMAHA,90
1661/21002-020,PISTON KIT YAMAHA AXIS 90  0.50 TW.,11.09567401371024,0,MOTOR,YAMAHA,90
1661/21003-020,PISTON KIT YAMAHA AXIS 90  0.75  TW.,11.09567401371024,0,MOTOR,YAMAHA,90
1661/21004-020,PISTON KIT YAMAHA AXIS 90  1.00 TW.,11.09567401371024,0,MOTOR,YAMAHA,90
1661/21006-020,PISTON KIT YAMAHA AXIS 90  1.50  TW.,11.09648456326135,0,MOTOR,YAMAHA,90
1661/21007-020,PISTON KIT YAMAHA AXIS 90  1.75 TW.,11.09567401371024,0,MOTOR,YAMAHA,90
1661/21000-020,PISTON KIT YAMAHA AXIS 90  STD PISTON 50 PERNO 12 TW.,11.09567401371024,0,MOTOR,YAMAHA,90
1663/15001-022,PISTON KIT YAMAHA CRYPTON 0.25 YAMASIDA,6.80023568873869,0,MOTOR,YAMAHA,CRYPTON
1663/15002-022,PISTON KIT YAMAHA CRYPTON 0.50 YAMASIDA,6.80023568873869,0,MOTOR,YAMAHA,CRYPTON
1664/15503-071,PISTON KIT YAMAHA CRYPTON 0.75 IZUMI/IKT,39.54827725357805,0,MOTOR,YAMAHA,CRYPTON
1663/15003-022,PISTON KIT YAMAHA CRYPTON 0.75 YAMASIDA,6.80023568873869,0,MOTOR,YAMAHA,CRYPTON
1664/15504-071,PISTON KIT YAMAHA CRYPTON 1.00 IZUMI/IKT,39.54827725357805,0,MOTOR,YAMAHA,CRYPTON
1663/15004-022,PISTON KIT YAMAHA CRYPTON 1.00 YAMASIDA,6.79353504368534,0,MOTOR,YAMAHA,CRYPTON
1663/15005-022,PISTON KIT YAMAHA CRYPTON 1.25 YAMASIDA,6.80023568873869,0,MOTOR,YAMAHA,CRYPTON
1663/15006-022,PISTON KIT YAMAHA CRYPTON 1.50 YAMASIDA,6.802291871289167,0,MOTOR,YAMAHA,CRYPTON
1663/15007-022,PISTON KIT YAMAHA CRYPTON 1.75 YAMASIDA,6.802291871289167,0,MOTOR,YAMAHA,CRYPTON
1663/15008-022,PISTON KIT YAMAHA CRYPTON 2.00 YAMASIDA,6.802291871289167,0,MOTOR,YAMAHA,CRYPTON
1664/15500-071,PISTON KIT YAMAHA CRYPTON STD IZUMI/IKT,39.54827725357805,0,MOTOR,YAMAHA,CRYPTON
1663/15000-022,PISTON KIT YAMAHA CRYPTON STD PISTON 49 PERNO 13 YAMASIDA,6.80023568873869,0,MOTOR,YAMAHA,CRYPTON
1663/15081-022,PISTON KIT YAMAHA FZ16 0.25 NSU,7.811322738387107,0,MOTOR,YAMAHA,FZ16
1663/15082-022,PISTON KIT YAMAHA FZ16 0.50 NSU,7.811322738387107,0,MOTOR,YAMAHA,FZ16
1663/15083-022,PISTON KIT YAMAHA FZ16 0.75 NSU,7.811322738387107,0,MOTOR,YAMAHA,FZ16
1663/15084-022,PISTON KIT YAMAHA FZ16 1.00 NSU,7.811322738387107,0,MOTOR,YAMAHA,FZ16
1663/15085-022,PISTON KIT YAMAHA FZ16 1.25 NSU,7.804320527252197,0,MOTOR,YAMAHA,FZ16
1663/15086-022,PISTON KIT YAMAHA FZ16 1.50 NSU,7.811541331861096,0,MOTOR,YAMAHA,FZ16
1663/15080-022,PISTON KIT YAMAHA FZ16 STD DIAM.58 PERNO 15 NSU,7.811322738387107,0,MOTOR,YAMAHA,FZ16
1661/22001-020,PISTON KIT YAMAHA GT 80 CC  0.25 TW.,3.336844148350353,0,MOTOR,YAMAHA,80
1661/22002-020,PISTON KIT YAMAHA GT 80 CC  0.50 TW.,3.336844148350353,0,MOTOR,YAMAHA,80
1661/22003-020,PISTON KIT YAMAHA GT 80 CC  0.75 TW.,3.336844148350353,0,MOTOR,YAMAHA,80
1661/22000-020,PISTON KIT YAMAHA GT 80 CC STD PISTON49 PERNO12 TW.,3.336844148350353,0,MOTOR,YAMAHA,80
1661/23001-012,PISTON KIT YAMAHA JOG 50  0.25 REGENT/TOUGH,5.940315956403924,0,MOTOR,YAMAHA,50
1661/23002-012,PISTON KIT YAMAHA JOG 50  0.50 REGENT/TOUGH,5.939127893239199,0,MOTOR,YAMAHA,50
1661/23000-012,PISTON KIT YAMAHA JOG 50 STD PISTON 40 PERNO 10 REGENT/TOUGH,5.940315956403924,0,MOTOR,YAMAHA,50
1663/15021-022,PISTON KIT YAMAHA NEW CRYPTON 0.25 NSU,6.007148723159722,0,MOTOR,YAMAHA,CRYPTON
1663/15022-022,PISTON KIT YAMAHA NEW CRYPTON 0.50 NSU,6.007148723159722,0,MOTOR,YAMAHA,CRYPTON
1663/15023-022,PISTON KIT YAMAHA NEW CRYPTON 0.75 NSU,6.007148723159722,0,MOTOR,YAMAHA,CRYPTON
1663/15024-022,PISTON KIT YAMAHA NEW CRYPTON 1.00 NSU,6.007148723159722,0,MOTOR,YAMAHA,CRYPTON
1663/15025-022,PISTON KIT YAMAHA NEW CRYPTON 1.25 NSU,6.007148723159722,0,MOTOR,YAMAHA,CRYPTON
1663/15026-022,PISTON KIT YAMAHA NEW CRYPTON 1.50 NSU,6.007148723159722,0,MOTOR,YAMAHA,CRYPTON
1663/15020-022,PISTON KIT YAMAHA NEW CRYPTON STD PISTON 51 PER13 NSU,6.007473974723339,0,MOTOR,YAMAHA,CRYPTON
1661/25001-012,PISTON KIT YAMAHA RX 125  0.25 REGENT/TOUGH,10.789467498206,0,MOTOR,YAMAHA / ZANELLA,125
1661/25001-022,PISTON KIT YAMAHA RX 125  0.25 YAMASIDA,10.51180171506503,0,MOTOR,YAMAHA / ZANELLA,125
1661/25002-022,PISTON KIT YAMAHA RX 125  0.50 YAMASIDA,10.51180171506503,0,MOTOR,YAMAHA / ZANELLA,125
1661/25003-022,PISTON KIT YAMAHA RX 125  0.75 YAMASIDA,10.51180171506503,0,MOTOR,YAMAHA / ZANELLA,125
1661/25004-022,PISTON KIT YAMAHA RX 125  1.00 YAMASIDA,10.51180171506503,0,MOTOR,YAMAHA / ZANELLA,125
1661/25000-022,PISTON KIT YAMAHA RX 125 STD PISTON 56 PERNO 16 YAMASIDA,10.51180171506503,0,MOTOR,YAMAHA / ZANELLA,125
1663/16001-022,PISTON KIT YAMAHA V80 0.25 YAMASIDA,4.46498538174648,0,MOTOR,YAMAHA,UNIVERSAL
1663/16003-022,PISTON KIT YAMAHA V80 0.75 YAMASIDA,4.468958326749759,0,MOTOR,YAMAHA,UNIVERSAL
1663/16004-022,PISTON KIT YAMAHA V80 1.00 YAMASIDA,4.468958326749759,0,MOTOR,YAMAHA,UNIVERSAL
1663/16101-022,PISTON KIT YAMAHA YBR125/ XTZ 125 0.25 YAMASIDA,6.90143913774416,0,MOTOR,YAMAHA,XTZ125 / YBR125
1663/16102-022,PISTON KIT YAMAHA YBR125/ XTZ 125 0.50 YAMASIDA,6.89993941657362,0,MOTOR,YAMAHA,XTZ125 / YBR125
1663/16103-022,PISTON KIT YAMAHA YBR125/ XTZ 125 0.75 YAMASIDA,6.89993941657362,0,MOTOR,YAMAHA,XTZ125 / YBR125
1663/16104-022,PISTON KIT YAMAHA YBR125/ XTZ 125 1.00 YAMASIDA,6.90143913774416,0,MOTOR,YAMAHA,XTZ125 / YBR125
1663/16105-022,PISTON KIT YAMAHA YBR125/ XTZ 125 1.25 YAMASIDA,6.90143913774416,0,MOTOR,YAMAHA,XTZ125 / YBR125
1663/16106-022,PISTON KIT YAMAHA YBR125/ XTZ 125 1.50 YAMASIDA NSU,6.90143913774416,0,MOTOR,YAMAHA,XTZ125 / YBR125
1663/16107-022,PISTON KIT YAMAHA YBR125/ XTZ 125 1.75 NSU,6.901571320424079,0,MOTOR,YAMAHA,XTZ125 / YBR125
1663/16108-022,PISTON KIT YAMAHA YBR125/ XTZ 125 2.00 NSU,6.90143913774416,0,MOTOR,YAMAHA,XTZ125 / YBR125
1663/16100-022,PISTON KIT YAMAHA YBR125/ XTZ 125 STD PISTON54 P15 YAMASIDA,6.901571320424079,0,MOTOR,YAMAHA,XTZ125 / YBR125
1661/28001-012,PISTON KIT ZANELLA DUE  0.25 REGENT/TOUGH,10.18823602372721,0,MOTOR,ZANELLA,DUE
1661/28002-575,PISTON KIT ZANELLA DUE  0.50 YAMASIDA/KIM,0,21048.706008,MOTOR,ZANELLA,DUE 50
1661/28003-575,PISTON KIT ZANELLA DUE  0.75 YAMASIDA/KIM,0,21048.706008,MOTOR,ZANELLA,DUE
1661/28004-575,PISTON KIT ZANELLA DUE  1.00 YAMASIDA/KIM,0,21048.706008,MOTOR,ZANELLA,DUE
1661/28005-575,PISTON KIT ZANELLA DUE  1.25 YAMASIDA/KIM,0,21048.706008,MOTOR,ZANELLA,DUE
1661/28008-575,PISTON KIT ZANELLA DUE  2.00 YAMASIDA/KIM,0,21048.706008,MOTOR,ZANELLA,DUE
1661/28000-575,PISTON KIT ZANELLA DUE  STD PISTON 40.3 PERNO12 YAMASIDA/KIM,0,21048.706008,MOTOR,ZANELLA,DUE
1661/30001-022,PISTON KIT ZANELLA DUE 90  0.25 YAMASIDA,10.18927371129023,0,MOTOR,ZANELLA,DUE 90
1661/30002-022,PISTON KIT ZANELLA DUE 90  0.50 YAMASIDA,10.18927371129023,0,MOTOR,ZANELLA,DUE 90
1661/30003-022,PISTON KIT ZANELLA DUE 90  0.75 YAMASIDA,10.18927371129023,0,MOTOR,ZANELLA,DUE 90
1661/30004-022,PISTON KIT ZANELLA DUE 90  1.00 YAMASIDA,10.18927371129023,0,MOTOR,ZANELLA,DUE 90
1661/31003-012,PISTON KIT ZANELLA DUE EURO MINARELLI  0.75 REGENT/TOUGH,13.11027713449941,0,MOTOR,ZANELLA,DUE
1663/19801-138,PISTON KIT ZANELLA RX 150 0.25 diam.62 .,4.098390337297511,0,MOTOR,ZANELLA,150
1663/19801-022,PISTON KIT ZANELLA RX 150 0.25 diam.62 NSU,8.351848778217889,0,MOTOR,ZANELLA,NS 150
1663/19801-575,PISTON KIT ZANELLA RX 150 0.25 diam.62 YAMASIDA/KIM,0,24603.626718,MOTOR,ZANELLA,150
1663/19802-138,PISTON KIT ZANELLA RX 150 0.50 diam.62 .,4.098390337297511,0,MOTOR,ZANELLA,150
1663/19802-022,PISTON KIT ZANELLA RX 150 0.50 diam.62 NSU,8.351848778217889,0,MOTOR,ZANELLA,NS 150
1663/19802-575,PISTON KIT ZANELLA RX 150 0.50 diam.62 YAMASIDA/KIM,0,24603.626718,MOTOR,ZANELLA,150
1663/19803-022,PISTON KIT ZANELLA RX 150 0.75 diam.62 NSU,8.351848778217889,0,MOTOR,ZANELLA,NS 150
1663/19803-575,PISTON KIT ZANELLA RX 150 0.75 diam.62 YAMASIDA/KIM,0,24603.626718,MOTOR,ZANELLA,150
1663/19804-022,PISTON KIT ZANELLA RX 150 1.00 diam.62 NSU,8.351848778217889,0,MOTOR,ZANELLA,NS 150
1663/19804-575,PISTON KIT ZANELLA RX 150 1.00 diam.62 YAMASIDA/KIM,0,24603.626718,MOTOR,ZANELLA,150
1663/19805-022,PISTON KIT ZANELLA RX 150 1.25 diam.62 NSU,8.351848778217889,0,MOTOR,ZANELLA,NS 150
1663/19806-022,PISTON KIT ZANELLA RX 150 1.50 diam.62 NSU,8.351848778217889,0,MOTOR,ZANELLA,NS 150
1663/19807-022,PISTON KIT ZANELLA RX 150 1.75 diam.62 NSU,8.351848778217889,0,MOTOR,ZANELLA,NS 150
1663/19808-022,PISTON KIT ZANELLA RX 150 2.00 diam.62 NSU,8.35041524625,0,MOTOR,ZANELLA,NS 150
1664/16040-071,PISTON KIT ZANELLA RX 150 STD 62/15 Z3RO IZUMI/IKT,43.83991723027113,0,MOTOR,ZANELLA,150
1663/19800-022,PISTON KIT ZANELLA RX 150 STD PISTON 62 PERNO 15 NSU,8.351848778217889,0,MOTOR,ZANELLA,NS 150
1663/19800-575,PISTON KIT ZANELLA RX 150 STD PISTON 62 PERNO 15 YAMASIDA/KIM,0,24603.626718,MOTOR,ZANELLA,150
1661/33001-575,PISTON KIT ZANELLA SOL 50  0.25 YAMASIDA/KIM,0,21972.607074,MOTOR,ZANELLA,SOL 50
1661/33002-575,PISTON KIT ZANELLA SOL 50  0.50 YAMASIDA/KIM,0,21972.607074,MOTOR,ZANELLA,SOL 50
1661/33003-575,PISTON KIT ZANELLA SOL 50  0.75 YAMASIDA/KIM,0,21972.607074,MOTOR,ZANELLA,SOL 50
1661/33004-575,PISTON KIT ZANELLA SOL 50  1.00 YAMASIDA/KIM,0,21972.607074,MOTOR,ZANELLA,SOL 50
1661/33005-575,PISTON KIT ZANELLA SOL 50  1.25 YAMASIDA/KIM,0,21972.607074,MOTOR,ZANELLA,SOL 50
1661/33006-575,PISTON KIT ZANELLA SOL 50  1.50 YAMASIDA/KIM,0,21972.607074,MOTOR,ZANELLA,SOL 50
1661/33007-575,PISTON KIT ZANELLA SOL 50  1.75 YAMASIDA/KIM,0,21972.607074,MOTOR,ZANELLA,SOL 50
1661/33008-575,PISTON KIT ZANELLA SOL 50  2.00 YAMASIDA/KIM,0,21972.607074,MOTOR,ZANELLA,SOL 50
1661/33000-575,"PISTON KIT ZANELLA SOL 50 STD PISTON40,30 PERNO12 YAMASIDA/KIM",0,21972.607074,MOTOR,ZANELLA,SOL 50
1661/35001-022,PISTON KIT ZANELLA SOL 90  0.25 YAMASIDA,10.18927371129023,0,MOTOR,ZANELLA,SOL 90
1661/35002-022,PISTON KIT ZANELLA SOL 90  0.50 YAMASIDA,10.18927371129023,0,MOTOR,ZANELLA,SOL 90
1661/35003-022,PISTON KIT ZANELLA SOL 90  0.75 YAMASIDA,10.18927371129023,0,MOTOR,ZANELLA,SOL 90
1661/35004-022,PISTON KIT ZANELLA SOL 90  1.00 YAMASIDA,10.18927371129023,0,MOTOR,ZANELLA,SOL 90
1661/36001-020,PISTON KIT ZANELLA V3  0.25  TW.,4.895260371481012,0,MOTOR,ZANELLA,UNIVERSAL
1661/36001-519,PISTON KIT ZANELLA V3  0.25 .,0,16.544088,MOTOR,ZANELLA,UNIVERSAL
1661/36001-012,PISTON KIT ZANELLA V3  0.25 REGENT/TOUGH,5.940315956403924,0,MOTOR,ZANELLA,UNIVERSAL
1661/36008-519,PISTON KIT ZANELLA V3  2.00 .,0,753.216651,MOTOR,ZANELLA,UNIVERSAL
1661/36000-012,PISTON KIT ZANELLA V3 STD PISTON 38.80 PERNO 12 REGENT/TOUGH,5.940315956403924,0,MOTOR,ZANELLA,80
1883/00206-667,PLAQUETA DE ENCENDIDO COMPLETA PARA MOTOS CDI/MAGN PIETCARD,0,51798.657438,ELECTRICIDAD,,UNIVERSAL
1883/00211-667,PLAQUETA DE ENCENDIDO COMPLETA ZANELLA VENTO SEXY PIETCARD,0,68111.68686300001,OTROS,ZANELLA,UNIVERSAL
1883/00063-038,PLAQUETA ENCENDIDO COMPLETA HONDA BIZ NSU,20.48529588240938,0,OTROS,HONDA,BIZ
1883/02860-623,PLAQUETA ENCENDIDO GUERRERO FLASH/MB100-MOTOMEL110 DZE,0,8329.57587,OTROS,MOTOMEL,UNIVERSAL
1883/02879-022,PLAQUETA ENCENDIDO HONDA BIZ C100ES NSU,14.06042170634004,0,OTROS,HONDA,BIZ
1883/02861-623,PLAQUETA ENCENDIDO HONDA C90/DAX 70 DZE,0,7442.908803,OTROS,HONDA,C90
1883/00110-579,PLAQUETA ENCENDIDO KENIA/JIALING SG,0,376.603425,OTROS,,UNIVERSAL
1883/02706-623,PLAQUETA ENCENDIDO MOTOR MORINI X5UNID DZE,0,2724.413373,OTROS,,UNIVERSAL
1883/02875-623,PLAQUETA ENCENDIDO ZANELLA 110/GUERRERO/BIZ DZE,0,15283.865619,OTROS,ZANELLA,BIZ
1883/02875-022,PLAQUETA ENCENDIDO ZANELLA 110/GUERRERO/BIZ NSU,2.920734488670159,0,OTROS,ZANELLA,BIZ
1883/00064-022,PLAQUETA ENCENDIDO ZANELLA ZB110/SEXY NSU,12.46267710963707,0,OTROS,ZANELLA,ZB110
1952/00024-074,PLAQUETA LED 27MMx20MM ROJO 12LED YAMASIDA,2.752328066798452,0,OTROS,,UNIVERSAL
1952/00025-074,PLAQUETA LED 27MMx20MM VERDE 12LED YAMASIDA,2.752328066798452,0,OTROS,,UNIVERSAL
1952/00034-074,PLAQUETA LED 40MMx20MM ROJO 18LED YAMASIDA,2.420128722979376,0,OTROS,,UNIVERSAL
1952/00042-074,PLAQUETA LED 40MMx40MM AMBAR 36LED YAMASIDA,4.638580052377138,0,OTROS,,UNIVERSAL
1435/00010-019,PLATINO CICLOMOTOR P/VOLANTE MOTOPLAT CONTAC POINT TERCOM,0.458357712685488,0,OTROS,,UNIVERSAL
1435/00667-623,PLATINO PUMA 4TA. SERIE DZE,0,703.701999,LUBRICANTES,,UNIVERSAL
1513/00040-565,PLATO FRENO ARMADO DEL. 115 ZANELLA  GRIS PEIX,0,1822.544955,OTROS,ZANELLA,UNIVERSAL
1513/00080-565,PLATO FRENO ARMADO DEL. MONDIAL  PEIX,0,209.868813,OTROS,MONDIAL,UNIVERSAL
1513/00100-077,PLATO FRENO ARMADO DEL. YAMAHA AXIS V80 NSU,15.9170951034318,0,OTROS,YAMAHA,UNIVERSAL
1515/00068-077,PLATO FRENO ARMADO TRAS. HONDA DAX 110 NSU,23.57645935045479,0,OTROS,HONDA,NS 110
1515/00083-022,PLATO FRENO ARMADO TRAS. MOTOMEL CG125 NSU,19.46577397704954,0,OTROS,HONDA / MOTOMEL,CG125
1515/00110-022,PLATO FRENO ARMADO TRAS. YAMAHA YBR 125 NSU,19.23875043750001,0,OTROS,YAMAHA,YBR125
1519/00030-541,PLATO FRENO DEL. SOLO 115 ROJO FUNDEMAP,0,1868.648859,OTROS,,UNIVERSAL
1519/00040-565,PLATO FRENO DEL. SOLO 115 ZANELLA  SOL BLANCO PEIX,0,79.613523,OTROS,ZANELLA,SOL
1519/00050-022,PLATO FRENO DEL. SOLO SUZUKI AX100  NSU,14.0358481968467,0,OTROS,SUZUKI,AX100
1519/00060-565,PLATO FRENO DEL. SOLO ZANELLA RZA  NEGRO PEIX,0,79.613523,OTROS,ZANELLA,SOL
1517/00098-134,PLATO FRENO TRAS. SOLO HONDA BIZ C100/125 DIAFRAG,26.0024265901271,0,OTROS,HONDA,BIZ
1517/00106-134,PLATO FRENO TRAS. SOLO HONDA TITAN 150 DIAFRAG,25.96648623565636,0,OTROS,HONDA,TITAN
1517/00121-134,PLATO FRENO TRAS. SOLO YAMAHA YBR 125 BRASIL DIAFRAG,28.55637736875,0,OTROS,YAMAHA,YBR125
1517/00107-022,PLATO FRENO TRAS.SOLO MOTOMEL 150 15MM NSU,23.71266898514673,0,OTROS,MOTOMEL,NS 150
1409/00040-022,PLATO FRICCION GILERA SMASH NSU,0.7622967864106179,0,OTROS,GILERA,SMASH
1409/00044-022,PLATO FRICCION HONDA BIZ 125 NSU,1.587513044789429,0,OTROS,HONDA,BIZ
1409/00042-022,PLATO FRICCION HONDA BIZ NSU,4.80373153789135,0,OTROS,HONDA,BIZ
1409/00050-038,PLATO FRICCION HONDA C100 NSU,1.935971956713867,0,OTROS,HONDA,UNIVERSAL
1409/00045-022,PLATO FRICCION HONDA C90 NSU,0.8691929066720436,0,OTROS,HONDA,C90
1409/00070-022,PLATO FRICCION HONDA WAVE/ZANELLA SEXY NSU,3.109691972432099,0,OTROS,HONDA,WAVE
1409/00110-022,PLATO FRICCION UNIVERSAL 5 AGUJEROS ESTRELLA NSU,1.9964637,0,OTROS,,UNIVERSAL
1409/00100-022,PLATO FRICCION UNIVERSAL 6 AGUJEROS ESTRELLA NSU,1.778705126566315,0,OTROS,,UNIVERSAL
1409/00120-022,PLATO FRICCION UNIVERSAL 6 AGUJEROS HEXAGONAL NSU,1.586523144686737,0,OTROS,,UNIVERSAL
2018/00020-022,POLAR FILM DARK BRONCE NSU,49.96099068271819,0,OTROS,,UNIVERSAL
1735/00090-022,PORTA CORONA BAJAJ PULSAR 200 NSU,10.29993576725581,0,TRANSMISIÓN,BAJAJ,PULSAR
1735/00060-514,PORTA CORONA GILERA ESTILO/SUZUKI AX 100 BRN,0,10966.681935,TRANSMISIÓN,GILERA,100
1735/00061-514,PORTA CORONA GILERA GL 150-MOTOMEL-MONDIAL BRN,0,11042.49267,TRANSMISIÓN,GILERA,150
1735/00002-514,PORTA CORONA GILERA SMASH BRN,0,9955.934207999999,TRANSMISIÓN,GILERA,SMASH
1735/00003-038,PORTA CORONA GILERA SMASH C/RULEMAN Y RETEN NSU,6.872769889027404,0,MOTOR,GILERA,SMASH
1735/00030-514,PORTA CORONA GILERA SMASH TUNNING 110 BRN,0,10530.851067,TRANSMISIÓN,GILERA,SMASH
1735/00059-022,PORTA CORONA GILERA VC 200 C/RUL. Y RETEN NSU,12.43885566218788,0,MOTOR,GILERA,NS 200
1735/00008-022,PORTA CORONA HONDA BIZ C/RULEMAN Y RETEN NSU,6.374596185557471,0,MOTOR,HONDA,BIZ
1735/00050-514,PORTA CORONA HONDA CG 150 BRN,0,20037.45843,TRANSMISIÓN,HONDA,CG150
1735/00050-038,PORTA CORONA HONDA CG 150 NSU,10.65279332799248,0,TRANSMISIÓN,HONDA,CG150
1735/00005-038,PORTA CORONA HONDA MB100 NSU,13.1461878207795,0,TRANSMISIÓN,HONDA,UNIVERSAL
1735/00007-514,PORTA CORONA HONDA STORM 125CC. BRN,0,9955.934207999999,TRANSMISIÓN,HONDA,STORM 125
1735/00007-038,PORTA CORONA HONDA STORM 125CC. NSU,7.701504214718627,0,TRANSMISIÓN,HONDA,STORM 125
1735/00006-038,PORTA CORONA HONDA WAVE BOMBE C/RUL. Y RETEN NSU,7.216408383478776,0,MOTOR,HONDA,WAVE
1735/00067-077,PORTA CORONA MOTOMEL FUSION C/RULEMAN/RETEN NSU,11.42227420012236,0,MOTOR,MOTOMEL,UNIVERSAL
1735/00064-514,PORTA CORONA MOTOMEL SKUA BRN,0,14134.31613,TRANSMISIÓN,MOTOMEL,UNIVERSAL
1735/00064-038,PORTA CORONA MOTOMEL SKUA NSU,8.659836187138366,0,TRANSMISIÓN,MOTOMEL,UNIVERSAL
1735/00010-514,PORTA CORONA SUZUKI AX 100 BAJO BRN,0,10491.999903,TRANSMISIÓN,SUZUKI,100
1735/00010-022,PORTA CORONA SUZUKI AX 100 BAJO NSU,6.778390302523155,0,TRANSMISIÓN,SUZUKI,100
1735/00062-514,PORTA CORONA YAMAHA CRYPTON BRN,0,9329.620905,TRANSMISIÓN,YAMAHA,CRYPTON
1735/00062-022,PORTA CORONA YAMAHA CRYPTON NSU,6.473593378125688,0,TRANSMISIÓN,YAMAHA,CRYPTON
1735/00082-514,PORTA CORONA YAMAHA FZ 16 BRN,0,21002.033646,TRANSMISIÓN,YAMAHA,FZ16
1735/00080-077,PORTA CORONA YAMAHA FZ16 C/CORONA 46D C/RUL.Y RETE NSU,40.09152213204002,0,TRANSMISIÓN,YAMAHA,FZ16
1735/00065-514,PORTA CORONA YAMAHA YBR 125 BRN,0,9329.620905,TRANSMISIÓN,YAMAHA,YBR125
1735/00063-022,PORTA CORONA ZANELLA PATAGONIA 150 NSU,10.38175451546745,0,TRANSMISIÓN,ZANELLA,NS 150
1735/00070-514,PORTA CORONA ZANELLA SEXY C/RUL. Y RETEN BRN,0,9481.242375,MOTOR,ZANELLA,UNIVERSAL
1735/00070-038,PORTA CORONA ZANELLA SEXY C/RUL. Y RETEN NSU,9.62551196639525,0,MOTOR,ZANELLA,UNIVERSAL
1667/00005-548,PORTA EQUIPAJE BAJAJ ROUSER 135 HP,0,57712.786659,OTROS,BAJAJ,ROUSER
1667/00007-548,PORTA EQUIPAJE BAJAJ ROUSER 200NS/150NS HP,0,43741.07892,OTROS,BAJAJ,ROUSER
1667/00006-548,PORTA EQUIPAJE BAJAJ ROUSER 200NS/150NS SOP.LAT HP,0,139516.245099,OTROS,BAJAJ,ROUSER
1667/00007-566,PORTA EQUIPAJE BAJAJ ROUSER 200NS/150NS VC,0,41403.491415,OTROS,BAJAJ / GILERA,ROUSER
1667/00013-566,PORTA EQUIPAJE CENTRAL GILERA FUTURA/FU Y OTRAS VC,0,24941.78082,OTROS,GILERA,FUTURA
1667/00014-566,PORTA EQUIPAJE CENTRAL GILERA SMASH / OTRAS VC,0,24941.78082,OTROS,GILERA,SMASH
1667/00010-551,PORTA EQUIPAJE GARELLI JAL,0,1255.361085,OTROS,,UNIVERSAL
1667/00012-150,PORTA EQUIPAJE HONDA BIZ 100 NEGRO CROMOFORTE,31.54278701268197,0,OTROS,HONDA,BIZ
1667/00016-548,PORTA EQUIPAJE HONDA BIZ 125 HP,0,37908.935064,OTROS,HONDA,BIZ
1667/00022-548,PORTA EQUIPAJE HONDA BROSS/MOTOMEL SKUA 150 HP,0,40825.016793,OTROS,HONDA / MOTOMEL,SKUA150
1667/00039-548,PORTA EQUIPAJE HONDA CBX250 TWISTER P/BAUL LATERAL HP,0,85762.974231,ACCESORIOS,HONDA,TWISTER
1667/00026-548,PORTA EQUIPAJE HONDA CG 150 TITAN NEW HP,0,62695.556253,OTROS,HONDA,CG150 / TITAN
1667/00019-548,PORTA EQUIPAJE HONDA DAX/MAX/DAY110 M/VIEJO HP,0,51031.25874,OTROS,HONDA,UNIVERSAL
1667/00260-150,PORTA EQUIPAJE HONDA NXR 125/150 BROSS NEGRO CROMOFORTE,34.3322000714455,0,OTROS,HONDA,XR 125
1667/00031-548,PORTA EQUIPAJE HONDA TITAN 150/MOTOMEL S2 150 HP,0,49491.48243600001,OTROS,HONDA,TITAN
